	103756	106769	111047	119267	122974	226303	226874	227761	230844	231284	233868	235827	236256	236738	237533	239925	251073	258708	258753	267434	270524	270558	272237	272747	276826	276844	276877	277188	282940	283505	299967	305989	307975	311595	311867	312343	312444	316216	320150	320410	320952	328380	328867	335608	341330
N-acetylaspartic acid	0.015775467	0.084941049	0.060455999	0.00311071	0.021764118	0.006900715	0.006341059	0.009174978	0.009386967	0.005908052	0.003988978	0.01036318	0.002934493	0.017036451	0.001807507	0.002063829	0.022927767	0.017284359	0.026090927	0.010660754	0.032983518	0.013685007	0.01099054	0.02166907	0.010190135	0.08900608	0.007497587	0.028336589	0.140895689	0.001970078	0.013975715	0.002781845	0.00851884	0.006698851	0.003262393	0.002998811	0.058451047	0.011326256	0.00374119	0.057628728	0.012164964	0.003201264	0.007681077	0.004126873	0.033206762
myristic acid	0.066384341	0.011183632	0.048591767	0.025692162	0.064507589	0.02934304	0.071051041	0.112918189	0.080269235	0.051679908	0.021847326	0.113531824	0.024026161	0.025028095	0.029643108	0.021670209	0.128354092	0.051908834	0.117037959	0.044487036	0.110625296	0.01664236	0.038384048	0.028796298	0.041390859	0.024818397	0.033654583	0.063212391	0.040177286	0.020775363	0.050626887	0.038827458	0.069984637	0.027076869	0.014137034	0.032986922	0.016309375	0.030489055	0.038623832	0.067136676	0.20697334	0.013046661	0.041697277	0.024636179	0.179819647
myo-inositol	0.273621067	0.594478232	0.37264005	0.452723542	0.518938183	0.580560146	0.193402285	0.840559878	0.63863377	0.321522412	0.131329434	0.393742955	0.414069182	0.869478486	0.2473874	0.133056295	0.532358946	0.482568166	0.215568329	0.309738109	0.165629466	0.458563712	0.424985972	0.53161069	0.149910547	0.869903725	0.565363176	1.092991142	0.399076032	0.158859886	0.283667721	0.138618761	0.443393788	0.248589301	0.101134168	0.36609015	0.368657541	0.478274099	0.127516609	0.190581533	0.321526748	0.316200329	0.149726142	0.156571044	0.288647262
methionine	0.009455482	0.030386746	0.027648819	0.157494104	0.235115253	0.436245195	0.248132896	0.239269024	0.041281321	0.006219002	0.331821613	0.476532607	0.454235054	0.359809836	0.039042142	0.20996429	0.022513722	0.021243035	0.08134854	0.449768546	0.029281771	0.506287275	0.569354176	0.728011785	0.163042165	0.35602432	0.553243017	0.432825199	0.043974866	0.375628111	0.219794776	0.24048165	0.310582706	0.262943982	0.559643403	0.426360372	0.018334364	1.378129796	0.143851381	0.060005715	0.243186635	0.303878482	0.270154461	0.365353279	0.035722426
mannitol	0.007936726	0.004418898	0.004900444	0.035139504	0.407187809	0.06138636	0.142829744	0.014931826	0.017440558	0.011380774	0.077999865	0.112605506	0.025615678	0.01957643	0.002410009	0.140704603	0.041973858	0.041092171	0.025666684	0.072320247	0.007403495	0.048245449	0.011929431	0.033681897	0.0071436	0.019401184	0.015389784	0.259329866	0.008530794	0.027581085	0.019083305	0.019591294	0.138431149	0.02454369	0.003891977	0.595881398	0.002134448	0.047019266	0.067815651	0.019438471	0.042690011	0.280080406	0.010972968	0.039205289	0.009911715
maltotriose	0.260736136	1.637174611	0.557773651	0.71465686	0.036936219	0.013741424	0.284048236	0.559613667	4.584040023	3.608265054	0.157043001	0.25543213	0.678356953	1.728611201	3.629232201	0.162071308	0.616617197	3.562585272	0.813432373	0.692430346	0.027003772	0.249577417	0.818933332	0.456659848	0.692981728	2.553208376	0.021647169	0.007894185	2.227087526	0.081310472	0.057642808	0.058418752	0.331524855	0.185766461	0.003834742	0.50174225	0.056535517	0.003306042	0.025977557	0.061167798	0.20697334	0.350810222	0.115600213	0.079098391	0.293477337
maltose	1.494260082	5.751332762	2.187093779	5.030536805	1.806735681	0.211161876	0.653804713	11.32803903	14.27976362	32.78919137	0.450754531	1.830056581	1.790590915	8.049134362	16.94513314	1.009940981	1.390882201	25.67435486	7.289762546	3.120892368	2.868142335	1.055949064	3.518187964	9.066292985	11.94010722	12.32831842	2.555831657	0.780699543	9.205111652	0.331749112	11.99773021	0.486645367	1.464708043	2.425434468	0.081445343	1.191174793	6.350914255	0.977302796	0.196438809	2.712670344	2.799574902	1.539204009	0.692339387	0.741836608	8.722561026
malic acid	0.011905089	0.010365317	0.004539358	0.002246624	0.021607165	0.003540367	0.006548962	0.003717965	0.007413571	0.017910726	0.003191183	0.001794741	0.017423552	0.007248235	0.013134548	0.002731539	0.03716058	0.091384081	0.024553047	0.017287708	0.022969817	0.005566783	0.018004604	0.003218748	0.016335732	0.003779451	0.015840767	0.003947092	0.008200569	0.01050708	0.012179639	0.01183764	0.002957931	0.0023643	0.003663037	0.005586021	0.013244526	0.002204028	0.001791556	0.010986962	0.009067403	0.001328827	0.041038899	0.00193838	0.01474179
lyxitol	0.021507547	0.045880168	0.054678634	0.0120396	0.301401641	0.041524302	0.034252111	0.067463071	0.024214108	0.023134688	0.032341407	0.084700183	0.055755366	0.104139176	0.017834065	0.02531226	0.027896313	0.164647463	0.431030597	0.069035582	0.083384232	0.07004868	0.049705962	0.223990362	0.065132824	0.144564015	0.084897492	0.133612026	0.131814522	0.049610134	0.053152618	0.041194986	0.057797963	0.013341409	0.022035458	0.05962342	0.104587969	0.071386021	0.020655583	0.163747991	0.028103319	0.034791096	0.207224492	0.023135498	0.032955196
lysine	0.102785497	0.075503154	0.14304137	0.180594007	0.54875921	3.197851297	0.547565995	0.751508624	0.340864241	0.124006903	1.084388367	1.292444894	1.296923612	1.140265124	0.212442273	1.280666835	0.110446626	0.137605804	0.103409161	0.820993271	0.139337568	0.958008484	1.045261144	1.905613669	0.55320879	1.223030465	0.981563828	1.172109727	0.080189461	1.418814001	0.699234759	0.99246771	2.000211788	1.172861884	0.097642836	0.583121751	0.142789122	2.758708513	0.519076906	0.77679934	1.875544537	0.657889968	0.621344287	0.540745363	0.210460432
levoglucosan	0.019645846	0.019312223	0.05705148	0.006279026	0.058543384	0.016441703	0.027391294	0.083594241	0.054615081	0.124255663	0.004725405	0.030973751	0.007397368	0.039276762	0.029100856	0.010683352	0.023290057	0.157900987	0.098265219	0.03814821	0.028712271	0.022904991	0.022422912	0.037417943	0.05625585	0.09196665	0.059473342	0.04188631	0.14865596	0.004477449	0.378691357	0.020005611	0.031472381	0.009738666	0.006066905	0.020756477	0.040882895	0.021305605	0.005321974	0.048226424	0.034805313	0.003563671	0.012399453	0.003001362	0.146864452
leucine	0.215712365	0.219253741	0.283606727	2.458267519	1.387305555	2.047532124	0.877664869	1.147172038	0.471588424	0.1720176	6.041399456	1.088770771	5.519475557	1.061215994	1.119569572	4.149086179	0.350644746	0.20830441	0.246591077	2.796459708	0.529254957	2.405429932	2.50689256	1.449471119	1.034351261	1.03141228	1.722979372	2.288371041	0.188227835	5.925455849	0.712256309	3.519685403	0.944703855	3.708405201	5.675704448	4.947685447	0.345616445	2.629895315	2.313425286	0.733749465	0.798044144	4.766501006	3.44699316	4.907601824	0.258408984
lauric acid	1.042699584	0.613026695	0.829516146	0.385324822	0.396881244	0.247225613	2.198476171	1.558606819	0.211100089	1.022963665	0.361524158	2.726153251	0.285562845	0.733682488	0.453864901	0.476076879	2.789268977	2.209275679	2.178221182	1.308967653	2.841992812	1.484185409	1.184879667	1.0875919	1.027207661	0.75406354	0.725913014	0.72744325	1.127220552	0.188590147	0.447335129	0.6600076	2.590673882	0.894437364	0.363785383	0.809267385	0.849291527	0.85853017	0.800719995	2.515644536	3.092604096	0.21333707	1.532484647	0.570508868	3.521224907
lactulose	0.003870379	0.029895758	0.003868771	0.036925282	0.02887931	0.003900404	0.048233625	0.079696374	0.061228626	0.091419332	0.007732481	0.037342186	0.065842686	0.103024063	0.070553007	0.003338548	0.505187213	0.996973007	0.03282578	0.010833631	0.012576449	0.050275005	0.038991565	0.076790127	0.070070312	0.117855892	0.255481695	0.060561359	0.053221145	0.000596993	0.050458504	0.000947011	0.018457487	0.00883798	0.001774284	0.016758062	0.048216641	0.019040354	0.022815988	0.013099839	0.018923277	0.004892498	0.004718376	0.003751702	0.083218158
lactose	0.00896556	0.036933263	0.01753843	0.039229512	0.031756778	0.005160535	0.024636572	0.025486049	0.032161029	0.068035884	0.007118792	0.023157945	0.004034928	0.02546175	0.05500845	0.003824154	0.062158574	0.083410974	0.013363645	0.045120919	0.041383637	0.009973819	0.037776531	0.144441309	0.119024983	0.146768695	0.081120512	0.011369983	0.059660518	0.002507371	0.063760691	0.003551292	0.018457487	0.022629733	0.003033453	0.010348838	0.011657372	0.010407911	0.004847739	0.013892168	0.020500217	0.007248145	0.000493784	0.006565479	0.01474179
lactobionic acid	0.001567748	0.003000487	0.001805427	0.007834381	0.004813218	0.006720696	0.082121905	0.005037243	0.003200102	0.005348342	0.000306844	0.001794741	0.00220087	0.000743409	0.003976514	0.001214017	0	0.015388656	0.002598487	0.010833631	0.003274623	0.003537226	0.006075173	0.001666852	0.003519274	0.004031415	0.005299047	0.006480301	0.00566885	0.001850679	0.002806368	0.004083986	0.005679227	0.004221965	0.001659814	0.009996037	0.004706732	0.001346906	0.002845412	0.004753974	0.007828379	0.001751635	0.001536215	0.00268872	0.009006076
lactic acid	7.407463658	3.754972625	2.832404828	21.05213435	5.527353468	6.960961156	5.955449386	3.450990928	2.641044513	2.159735071	24.35350938	9.775084251	21.10903047	11.20626743	12.62814468	19.74556626	3.66399176	4.892087053	3.095964232	11.10792889	2.227360374	7.298515815	10.57996916	4.635226781	5.14312938	4.323755364	6.614168523	7.187242997	0.584276812	15.05240705	2.823375028	15.25131901	5.975138002	7.995501074	12.68263675	9.142904519	1.625519246	5.332156219	15.08895601	3.956943786	3.291242184	25.75326348	7.850115847	29.07331702	4.691612324
isothreonic acid	0.012101057	0.007037505	0.004952027	0.013479744	0.051585145	0.010321069	0.033368521	0.028064637	0.018773934	0.011816104	0.01221241	0.015631613	0.016139711	0.04590549	0.014098551	0.009287232	0.035038597	0.109504781	0.061515193	0.011294636	0.016278197	0.049985068	0.019219638	0.007989392	0.032513885	0.035526843	0.013698599	0.015258163	0.038195941	0.01050708	0.014986007	0.015980814	0.017392632	0.009738666	0.008585243	0.014406053	0.007114828	0.015734312	0.014543217	0.016533265	0.022640349	0.009905798	0.00329189	0.011692806	0.025106325
isoleucine	0.148593142	0.142714055	0.13091922	1.019045611	0.820967635	1.108134803	0.637328356	0.609566323	0.223420483	0.066045803	2.511092428	0.782043793	2.690379815	0.653642145	0.405122474	2.370308051	0.100250756	0.05419483	0.237947132	1.431249377	0.314648526	1.385375018	1.229394117	0.595238437	0.708266931	0.414731798	0.833923369	1.152551	0.075346171	3.205972797	0.556334479	1.758658937	0.580878399	2.206117458	3.621713569	2.486073169	0.066605735	1.273499684	1.145857923	0.333412038	0.643785647	2.431148662	1.826340718	2.762628543	0.146411632
isocitric acid	0.010729277	0.004255236	0.000670587	0.028342026	0.035471327	0.002100218	0.016476357	0.005457013	0.034934451	0.005908052	0.001534222	0.001505266	0.006174662	0.006380925	0.002590759	0.001153316	0.065833228	0.07593967	0.034575781	0.005993072	0.010156076	0.01426488	0.009167988	0.001034598	0.013866988	0.005039268	0.005186301	0.023682555	0.005558775	0.000955189	0.001964458	0.000828635	0.004969323	0.002983522	0.001201934	0.008878833	0.002627013	0.001163237	0.004636968	0.019544115	0.002759645	0.001630833	0.005541349	0.001125511	0.004830074
indoxyl sulfate	0.002939528	0.003218704	0.002940266	0.008583256	0.017735663	0.010321069	0.008160215	0.009654715	0.008480271	0.011132014	0.001595591	0.002894743	0.006235798	0.011646737	0.003856014	0.001821026	0.012887165	0.014329292	0.018242437	0.005820195	0.010013701	0.010843628	0.00955459	0.007127227	0.015442782	0.001889726	0.009188772	0.005302065	0.0054487	0.002865567	0.004658572	0.001894022	0.004022786	0.001294736	0.00045788	0.006174023	0.019264765	0.001346906	0.005638131	0.009138194	0.002984922	0.003684474	0.002798107	0.002876305	0.009660149
indole-3-lactate	0.008573623	0.004746224	0.007943877	0.019873982	0.119179472	0.048305004	0.114191029	0.006476455	0.014293791	0.068160264	0.057993605	0.142189781	0.002689952	0.004832157	0.044705663	0.087591347	0.010195869	0.038137103	0.017500012	0.186015742	0.066821286	0.014090918	0.008836615	0.004828122	0.009612344	0.016440613	0.011838296	0.059147475	0.016621288	0.00173128	0.098952551	0.007753654	0.112933788	0.016324931	0.008642478	0.074323474	0.009358735	0.003367265	0.035514956	0.014420388	0.007828379	0.016066722	0.005157295	0.01306843	0.032049557
indole-3-acetate	0.002498599	0.00114564	0.000825338	0.000633663	0.009521802	0.002280236	0.005457468	0.004017801	0.007786916	0.003233881	0.000613689	0.001273687	0.000122271	0.003159487	0	0.000910513	0.010195869	0.007304036	0.00933334	0.010026871	0.013573074	0.007944263	0.002982358	0.001666852	0.005095068	0.002771598	0.002085795	0.001001501	0.005999074	0.000776091	0.005949501	0.000947011	0.002011393	0.0023643	0.000744054	0.002175608	0.002353366	0.001469352	0.001159242	0.007130961	0.003210199	0.000845617	0.002798107	0.000812869	0.017307767
hypoxanthine	0.012835939	0.029841203	0.01341174	0.031279919	0.246886711	0.366337953	0.162580582	0.929371262	0.223953833	0.234269811	0.049524698	0.070631731	0.244846755	0.834909979	0.208706759	0.064039412	0.047718739	0.083912778	0.279575948	0.172070324	0.119499998	0.566884022	0.230635662	0.051499965	0.296932139	0.057951588	0.387619623	0.321305109	0.025757493	0.18041134	0.107427784	0.170639576	0.17203324	0.236711506	0.249487175	0.183809478	0.034972115	0.702717628	0.051638957	0.030795187	0.383815868	0.186458532	0.163552081	0.117678397	0.194813003
hydroxyproline dipeptide NIST	0.006026032	0.002073063	0.004178273	0.008640862	0.082871064	0.052265415	0.056757671	0.003897866	0.008746947	0.002425411	0.024363451	0.048515894	0.01693447	0.003840945	0.001325505	0.008376719	0.030018296	0.017953431	0.037704571	0.026853574	0.006833995	0.015076703	0.0689256	0.011725439	0.019224688	0.003527488	0.057387547	0.045244284	0.007870345	0.017193404	0.00875587	0.00722096	0.024609982	0.004165672	0.005208381	0.013112448	0.001806072	0.007714098	0.015491687	0.017589704	0.013178711	0.037267546	0.013222426	0.035578644	0.01197456
hydroxylamine	6.240128085	6.62714753	5.764366037	4.323080663	2.993978768	1.783324752	3.4595152	1.790799716	1.99697057	2.769446042	2.338338989	1.803367049	1.896660608	0.861734645	6.185407999	7.144188226	3.37452223	2.392880182	3.113146062	2.229711001	2.477085947	1.476241146	1.561098568	0.617942105	2.322773061	0.661089036	1.951965834	1.160209538	1.900165497	6.876883887	3.218455577	3.683873465	2.686924941	5.922234782	2.239489373	1.766005713	1.07094578	0.473131367	8.391172478	10.23456636	2.838491522	3.247229397	7.544573566	2.80996252	5.350716235
hydroxycarbamate NIST	0.177400517	0.194977076	0.149334571	0.253350062	0.107408014	0.058446055	0.142309985	0.088031811	0.07312234	0.077613147	0.072660771	0.086379134	0.089929982	0.076137446	0.129598221	0.17839984	0.08006604	0.127569724	0.104416738	0.139915187	0.07564853	0.040997034	0.103001798	0.036440824	0.23500343	0.035400861	0.052426738	0.054729088	0.116679243	0.12877143	0.113770176	0.076826281	0.095541156	0.130993502	0.061642048	0.188748696	0.087457653	0.037652147	0.218042862	0.19570526	0.095911727	0.128533773	0.175238292	0.094542899	0.246233171
homovanillic acid	0.001665733	0.000709206	0.002785515	0.001843384	0.006435064	0.00270028	0.004729806	0.004737407	0.002400077	0.008457843	0.001411485	0.001100002	0.001222705	0.005699467	0.010182287	0.000849812	0.006158926	0.001616924	0.00159091	0.004033799	0.005979746	0.003131315	0.006793148	0.000804687	0.006565809	0.001385799	0.004002471	0.005950095	0.00126586	0.000358196	0.006230138	0.000473506	0.008045571	0.010526766	0.000972994	0.002058008	0.003995249	0.00489784	0.012698968	0.00464833	0.004956096	0.000906018	0.039502683	0.001438153	0.01152174
histidine	0.008328663	0.004473453	0.010058805	0.149717329	0.253844951	0.4498066	0.343508653	0.082454864	0.032534374	0.006467762	0.230256092	0.21148993	0.301580286	0.080969603	0.014881804	0.147078194	0.011541517	0.07147919	0.029962142	0.075720163	0.020834194	0.124730721	0.444039924	0.292618664	0.072696635	0.095683111	0.476519586	0.093434159	0.004513065	0.302018852	0.052310708	0.153001493	0.255387723	0.100989403	0.211311459	0.102429978	0.007990499	1.005220485	0.054484369	0.151334837	0.240201713	0.069521792	0.053932135	0.087852363	0.01197456
hippuric acid	0.00205767	0.002400389	0.001650676	0.001094509	0.151250155	0.004680485	0.020842332	0.004737407	0.003200102	0.011380774	0.003498027	0.002952638	0.001528382	0.003655093	0.003976514	0.003156445	0.005020301	0.093391297	0.00631061	0.009047234	0.008589952	0.009393946	0.014304271	0.001609374	0.004097065	0.001322808	0.005919148	0.010132834	0.005558775	0.002447672	0.004097298	0.00165727	0.024018396	0.005291529	0.001087464	0.006997226	0.004433085	0.012918054	0.006797373	0.006602742	0.006589355	0.00199324	0.0049927	0.003751702	0.008553257
hexuronic acid	0.01170912	0.014402336	0.012947488	0.046084595	0.079836644	0.023282412	0.031185534	0.039818204	0.064802074	0.042102645	0.008407539	0.028600062	0.014672465	0.065853625	0.015725307	0.007223403	0.073130779	0.26695972	0.204113776	0.027314579	0.009301827	0.058915115	0.03065201	0.131278929	0.055783112	0.033511136	0.052821348	0.125776752	0.006604485	0.009313094	0.05354551	0.015803249	0.030052574	0.011821502	0.031994341	0.029341308	0.020468812	0.07359005	0.009695478	0.022079568	0.028497554	0.045059302	0.021013233	0.010254653	0.103293155
hexitol	0.022144444	0.031532387	0.025637058	0.022005394	0.048707677	0.020042076	0.028274884	0.036100239	0.04720151	0.026492949	0.0027616	0.036936922	0.022864591	0.039028959	0.011628292	0.005159573	0.052324995	0.052856686	0.029856081	0.019592736	0.020407069	0.029051646	0.020048071	0.018335367	0.010032556	0.039243303	0.029426621	0.054788	0.03737038	0.004596848	0.021496782	0.014323544	0.026976326	0.012440724	0.013106805	0.038866943	0.054072692	0.024917762	0.011223569	0.012149044	0.005125054	0.017153943	0.006474051	0.013193487	0.067570729
hexadecane	0.039193707	0.030877735	0.035128443	0.032835274	0.127550286	0.082268523	0.218974422	0.211204387	0.34657109	0.946594319	0.085977821	0.831370215	0.134742134	0.094598764	0.143877523	0.284990558	0.561031594	0.509721337	0.796780846	0.261217274	0.636320881	0.077007159	0.155137829	0.094665673	0.081573609	0.145508878	0.349680704	0.108574499	0.587358905	0.080713478	0.399177846	0.15507308	0.245330759	0.091757373	0.090889111	0.119658441	0.086472523	0.09012026	0.372748963	0.323006117	0.302490833	0.054844298	0.151097763	0.10142102	0.173580801
heptadecanoic acid	0.045023771	0.046480266	0.042659651	0.039920781	0.145599855	0.038343972	0.116529944	0.159872486	0.160698476	0.105101137	0.01497401	0.118163413	0.026716113	0.045224032	0.037776887	0.013961199	0.17069024	0.075270598	0.097947036	0.052266505	0.120496623	0.068772959	0.033634367	0.033164598	0.045172765	0.053983164	0.075201364	0.150991015	0.078153078	0.016059117	0.141048078	0.044272772	0.091400054	0.02414964	0.016998782	0.032692921	0.022822179	0.033733875	0.038623832	0.050867521	0.110836336	0.019932399	0.044495383	0.010317181	0.266056601
glycyl-proline	0.010386332	0.017293714	0.015165583	0.037674157	0.103065654	0.18841952	0.080094846	0.081315488	0.047734861	0.017910726	0.038539666	0.092110725	0.0873623	0.089766607	0.023497585	0.035267202	0.067541165	0.027710731	0.046772759	0.093814631	0.057661834	0.181210369	0.13547636	0.01971483	0.089872791	0.056439807	0.237555133	0.126954989	0.049038304	0.103578317	0.08424718	0.046877053	0.075427229	0.070084619	0.053228509	0.096314755	0.062008461	0.145710747	0.032511466	0.070464458	0.143670474	0.05146183	0.074451585	0.057526102	0.043822863
glycyl tyrosine	0.002351622	0.002018509	0.002888683	0.047755162	0.046771926	0.047404911	0.021569994	0.006596389	0.031467674	0.006903092	0.004602667	0.030279013	0.010515266	0.02292177	0.002289508	0.004673967	0.028465625	0.012712368	0.016651527	0.014694552	0.010298451	0.014380855	0.046613146	0.015059142	0.031778515	0.011275363	0.07413028	0.115938477	0.006439373	0.006387827	0.04821341	0.007457713	0.0212971	0.028371605	0.009043123	0.017404864	0.003721602	0.056570055	0.00674468	0.010036167	0.05524921	0.032797856	0.014155128	0.028262824	0.015697742
glycolic acid	0.345688496	0.100870905	0.213556175	0.151445501	0.03322167	0.015121567	0.155719765	0.010914026	0.015200486	0.013495235	0.08438223	0.0416843	0.107475804	0.057180523	0.045729916	0.127532516	0.17188062	0.042151535	0.070159139	0.061140862	0.045417593	0.054798016	0.039819998	0.016840948	0.077056333	0.01984212	0.009921619	0.007835273	0.049368529	0.142502273	0.026548245	0.536896147	0.080633186	0.123056207	0.051339756	0.066209044	0.054674716	0.010346687	0.247076603	0.188996875	0.127337884	0.095192305	0.089210226	0.107048573	0.366532213
glycocyamine	0.004850221	0.004473453	0.002579181	0.002016201	0.008370815	0.002100218	0.010707033	0.004497538	0.005173499	0.005472722	0.001411485	0.004400009	0.002628817	0.003840945	0.000783253	0.001031915	0.013094188	0.007861596	0.006734853	0.015501312	0.008257744	0.004580998	0.005578113	0.002758927	0.005988018	0.001196826	0.004115217	0.002238649	0.00462314	0.001373084	0.007913959	0.00230834	0.009228743	0.003208693	0.001030229	0.003175212	0.001477695	0.00183669	0.003583111	0.003327782	0.005744566	0.001630833	0.004663511	0.000875397	0.006440099
glycine	0.976511211	0.940025182	0.808934282	1.332075224	0.457831237	0.57605968	0.785407665	0.430144539	0.333717346	0.265302632	1.503722023	0.559843313	1.132408601	0.733124931	1.117280064	1.673219325	0.430141474	0.392633741	0.427424534	1.03207619	0.231881252	1.04696103	0.764091088	0.337163835	0.516650366	0.741465369	0.530242899	0.610208713	0.216737197	1.877424165	0.406923423	1.006791254	0.627613701	1.166219326	1.194436304	2.189367274	0.257064203	0.462233672	1.508437173	2.049226872	0.366920085	1.240399228	1.202527513	1.05291526	0.450454757
glycerol-alpha-phosphate	0.026945674	0.096288343	0.019808109	0.099600331	0.251542977	0.345515795	0.079211255	0.274469755	0.225127204	0.074503646	0.049340591	0.196379371	0.085222566	0.349773818	0.066998244	0.017906755	0.092590915	0.073932454	0.34554569	0.10868206	0.082957108	0.25340458	0.039599083	0.670074324	0.16713923	0.511863698	0.136084027	0.446846214	0.192961049	0.018267991	0.205650679	0.038472329	0.199009567	0.042669993	0.08487944	0.103194381	0.043455179	0.262156899	0.031984538	0.086944901	0.201735647	0.070609013	0.108412919	0.067405585	0.237428348
glycerol-3-galactoside	0.006760914	0.032187038	0.011451563	0.015495945	0.013550256	0.110651463	0.012526189	0.009174978	2.105827386	0.024938199	0.003620765	0.006542119	0.002506546	0.00681458	0.021087577	0.020759696	0.020805784	0.052020346	0.015484859	0.00455243	0.003132248	0.006958478	0.129014585	0.018220412	0.045172765	0.003527488	0.017588325	0.006539213	0.024821858	0.010924975	0.005107591	0.00230834	0.006625764	0.01649381	0.001659814	0.002998811	0.023916767	0.003244819	0.002581948	0.017431238	0.009349	0.051703435	0.009546482	0.002626192	0
glycerol	3.087778226	2.011799004	3.023934798	1.531045464	0.992569333	0.643986717	1.267172184	0.880318114	5.393825936	1.162829024	1.733303058	0.490890533	1.918974982	0.50285407	2.282338552	1.78169177	2.41129723	0.863827683	0.957568835	1.724276034	0.842337359	1.691490071	1.308426596	0.251694585	1.798558884	0.246987147	0.726082133	0.404842081	0.964034724	1.658566464	0.941368228	3.084415392	0.822423007	2.876903262	0.959544043	1.99567936	0.762381169	0.164077648	2.426293292	2.654407753	0.641307598	0.921299641	2.521697672	1.125448172	1.376520907
glutamine	0.320702508	0.057773006	0.083307542	0.051672352	0.232394738	0.322473408	0.29979693	0.56782917	0.243634463	0.176681851	0.637009126	0.49621686	0.386069228	0.478941089	0.097304104	0.368393546	0.079082682	0.155447723	0.117621292	0.297751964	0.087228355	0.181674268	0.087537721	0.422920473	0.079840235	0.260971117	0.195331878	0.504815453	0.121522532	0.194022785	0.203686221	0.4152644	0.50462295	0.149907905	0.123284096	0.195745922	0.023971497	0.370460391	0.120666543	0.074161993	0.280582634	0.139466392	0.067154561	0.05877667	0.056954628
glutamic acid	0.478849116	0.642104138	0.895336841	4.919127296	2.146852338	9.414735367	2.910285977	3.126148746	0.650687489	0.409707862	2.289550718	3.81359244	3.267557897	5.165389862	1.108604033	1.662900178	0.752113573	0.711948343	1.023114334	2.900935092	0.681880848	4.134379811	4.338225873	3.498261589	1.309695021	4.297866122	4.04649857	3.749266548	3.226236098	2.594651777	1.487936545	1.86206072	3.182319148	1.559762759	2.344572752	3.920563259	9.199417679	4.143144279	1.090425083	0.627999956	1.00772081	3.279060834	5.685478539	7.057264734	0.544289016
glucose-6-phosphate	0.133062635	1.372477136	0.424430001	0.002649864	0.009364849	0.00492051	0.00961554	0.055649537	0.088482831	0.072264805	0.002025174	0.003531587	0.001283841	0.666837651	0.062238476	0.002852941	0.007711597	0.007694328	0.156492531	0.008874357	0.013288324	0.004812947	0.009885963	0.529484017	0.048061721	0.299899467	0.005693656	0.000589118	0.185090704	0.001074588	0.005107591	0.004971809	0.046439509	0.010864523	0.036515902	0.007467628	0.824499089	0.017264887	0.002950798	0.497688248	0.117031456	0.002899258	0.005157295	0.002376078	0.007396052
glucose-1-phosphate	0.082159808	0.752849371	0.277932529	0.020046799	0.265773361	0.048004973	0.083941061	0.465825007	0.156591678	0.652870847	0.024731665	0.104152856	0.057100342	0.259449655	0.267751974	0.12923214	0.097197171	0.349924646	0.42689423	0.450632932	0.066678911	0.146070054	0.158838162	0.232497053	0.693979731	0.36118957	0.172162642	0.055966236	1.592176327	0.04202832	1.159872075	0.119145843	0.185048134	0.108532648	0.025126146	0.078321889	0.687401829	0.039243945	0.037148434	0.32881653	0.204382653	0.010691014	0.048774841	0.016007263	0.67429852
glucose	0.073782154	0.199559638	0.074899412	0.086178193	0.037877936	0.031623276	0.02718339	0.178822113	0.370518523	0.159766166	0.033261941	0.037979029	0.136698463	0.291292329	0.215635534	0.028650808	0.044251108	0.233840657	1.296220581	0.095889156	0.994536126	0.105768868	0.420457206	3.588616438	1.734003851	0.361315551	0.258074845	0.194232296	0.304301666	0.034088311	0.925091291	0.110800307	0.105716437	0.340797017	0.213944267	0.085260314	0.99098606	0.897406777	0.01385821	0.357762949	0.500284131	0.142124045	0.147257224	0.078848277	0.469372548
gluconic acid lactone	0.001665733	0.00545543	0.001238007	0.003225922	0.015172101	0.003000311	0.015021032	0.020748642	0.016907208	0.025062579	0.002638862	0.003300007	0.007397368	0.003097536	0.011809043	0.001821026	0.018683801	0.024978687	0.1422804	0.012965781	0.009017077	0.01664236	0.00430785	0.012760036	0.003361694	0.00440936	0.015728021	0.003888181	0.013264008	0.005193841	0.019083305	0.002900222	0.005442592	0.001069564	0.000915759	0.003822014	0.00695064	0.000122446	0.001791556	0.004120111	0.003210199	0.001932839	0.003182161	0.003001362	0.020527816
gluconic acid	0.001224803	0.004746224	0.000876921	0.007143112	0.051585145	0.005220541	0.021414066	0.093488824	0.040587965	0.033520422	0.015280855	0.01273687	0.049947515	0.009106757	0.04675417	0.00491677	0.027119977	0.047727135	0.006893944	0.011006508	0.013857823	0.069758744	0.024576837	0.056040699	0.009927503	0.003275525	0.059360597	0.016613135	0.006439373	0.003701358	0.037156318	0.019532105	0.023663444	0.008331344	0.003090688	0.011877644	0.005089838	0.006795753	0.008588929	0.01230751	0.00619512	0.010087002	0.023482151	0.007628461	0.020074997
galactonic acid	0.002204646	0.004528007	0	0.007776775	0.036622314	0.005400559	0.023181247	0.072980051	0.045228114	0.032401001	0.011537352	0.008684229	0.041021766	0.006938482	0.032776119	0.003884855	0.026343642	0.044604799	0.010446977	0.009565865	0.014427323	0.03502434	0.018501663	0.048855994	0.005410226	0.004976278	0.044309049	0.027865295	0.006549448	0.013193549	0.02772692	0.014974614	0.017747583	0.002870936	0.000915759	0.013112448	0.004652003	0.005081509	0.004478889	0.010564387	0.008222614	0.008878978	0.019586747	0.004564571	0.011773306
